"lakemodel","GCM","RCP","Year","MeanLatitude","MinimumLatitude"
"albm","hadgem2-es","rcp26",2041,59.0144825646794,30.25
"albm","hadgem2-es","rcp60",2041,58.9916839448301,30.25
"albm","hadgem2-es","rcp85",2041,59.8550022946306,30.25
"albm","ipsl-cm5a-lr","rcp26",2041,59.1576,30.25
"albm","ipsl-cm5a-lr","rcp60",2041,58.9895042531785,30.25
"albm","ipsl-cm5a-lr","rcp85",2041,59.0088448611357,30.25
"albm","miroc5","rcp26",2041,59.2415837104072,30.25
"albm","miroc5","rcp60",2041,59.1233073723338,30.25
"albm","miroc5","rcp85",2041,59.1152934742982,30.25
"clm45","gfdl-esm2m","rcp26",2041,56.5648226129066,30.25
"clm45","gfdl-esm2m","rcp60",2041,56.5891977841609,30.25
"clm45","gfdl-esm2m","rcp85",2041,57.6420145190563,30.25
"clm45","hadgem2-es","rcp26",2041,57.7831819938176,30.25
"clm45","hadgem2-es","rcp60",2041,57.629124059425,30.25
"clm45","hadgem2-es","rcp85",2041,58.6245214220602,30.25
"clm45","ipsl-cm5a-lr","rcp26",2041,57.6605272999252,30.25
"clm45","ipsl-cm5a-lr","rcp60",2041,57.7909851745576,30.25
"clm45","ipsl-cm5a-lr","rcp85",2041,57.6850595016735,30.25
"clm45","miroc5","rcp26",2041,57.7765381693885,30.25
"clm45","miroc5","rcp60",2041,57.6449427480916,30.25
"clm45","miroc5","rcp85",2041,57.7146778042959,30.25
"lake","gfdl-esm2m","rcp26",2041,57.0267109674025,30.2499923706055
"lake","gfdl-esm2m","rcp60",2041,56.8541123407197,30.2499923706055
"lake","gfdl-esm2m","rcp85",2041,47.5030787903586,35.7499923706055
"lake","hadgem2-es","rcp26",2041,58.1046746117458,30.2499923706055
"lake","hadgem2-es","rcp60",2041,57.7886828467959,30.2499923706055
"lake","hadgem2-es","rcp85",2041,59.1368053401587,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2041,58.0424322331484,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2041,57.876101688879,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2041,58.3191696701675,30.2499923706055
"lake","miroc5","rcp26",2041,58.4348102042498,30.2499923706055
"lake","miroc5","rcp60",2041,58.3131692659123,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2041,57.9897344713134,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2041,58.0404260192396,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2041,58.4540046691209,30.25
"simstrat-uog","hadgem2-es","rcp26",2041,58.6930879383147,30.25
"simstrat-uog","hadgem2-es","rcp60",2041,58.7215436360418,30.25
"simstrat-uog","hadgem2-es","rcp85",2041,59.6663538873995,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2041,58.8750881523272,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2041,58.7394503305261,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2041,58.8189265536723,30.25
"simstrat-uog","miroc5","rcp26",2041,59.040731968898,30.25
"simstrat-uog","miroc5","rcp60",2041,58.9300629040713,30.25
"simstrat-uog","miroc5","rcp85",2041,58.8696329948334,30.25
"albm","gfdl-esm2m","rcp26",2042,59.046403561857,30.25
"albm","gfdl-esm2m","rcp60",2042,58.4398511877253,30.25
"albm","gfdl-esm2m","rcp85",2042,59.3026268683433,30.25
"albm","hadgem2-es","rcp26",2042,58.9886018237082,30.25
"albm","hadgem2-es","rcp60",2042,59.2223239191074,30.25
"albm","hadgem2-es","rcp85",2042,59.525677378702,30.25
"albm","ipsl-cm5a-lr","rcp26",2042,58.8818103526426,30.25
"albm","ipsl-cm5a-lr","rcp60",2042,58.9474386822337,30.25
"albm","ipsl-cm5a-lr","rcp85",2042,59.0312444126587,30.25
"albm","miroc5","rcp26",2042,59.3850113418252,30.25
"albm","miroc5","rcp60",2042,58.9330565076017,30.25
"albm","miroc5","rcp85",2042,59.5223555790029,30.25
"clm45","gfdl-esm2m","rcp26",2042,56.9841939917534,30.25
"clm45","gfdl-esm2m","rcp60",2042,56.8422522339561,30.25
"clm45","gfdl-esm2m","rcp85",2042,57.0978239366963,30.25
"clm45","hadgem2-es","rcp26",2042,57.2212034099921,30.25
"clm45","hadgem2-es","rcp60",2042,57.4934753080431,30.25
"clm45","hadgem2-es","rcp85",2042,58.1831081714983,30.25
"clm45","ipsl-cm5a-lr","rcp26",2042,57.1358078379208,30.25
"clm45","ipsl-cm5a-lr","rcp60",2042,57.6108276914275,30.25
"clm45","ipsl-cm5a-lr","rcp85",2042,57.3666276117946,30.25
"clm45","miroc5","rcp26",2042,57.0616857674601,30.25
"clm45","miroc5","rcp60",2042,57.2145095959109,30.25
"clm45","miroc5","rcp85",2042,58.1865500824025,30.25
"lake","gfdl-esm2m","rcp26",2042,57.8998916705,30.2499923706055
"lake","gfdl-esm2m","rcp60",2042,57.2383483154832,30.2499923706055
"lake","gfdl-esm2m","rcp85",2042,45.4099923706055,35.7499923706055
"lake","hadgem2-es","rcp26",2042,58.2025162316701,30.2499923706055
"lake","hadgem2-es","rcp60",2042,58.3694144454515,30.2499923706055
"lake","hadgem2-es","rcp85",2042,58.8215181237639,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2042,58.3610550883755,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2042,58.1157839066556,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2042,57.920744569874,30.2499923706055
"lake","miroc5","rcp26",2042,58.2835089601116,30.2499923706055
"lake","miroc5","rcp60",2042,58.017265272838,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2042,58.694530377245,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2042,58.1971750114837,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2042,59.0609991235758,30.25
"simstrat-uog","hadgem2-es","rcp26",2042,58.8466958211856,30.25
"simstrat-uog","hadgem2-es","rcp60",2042,59.0625964010283,30.25
"simstrat-uog","hadgem2-es","rcp85",2042,59.4023796886058,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2042,58.6092285508291,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2042,58.771094640821,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2042,58.8099580162687,30.25
"simstrat-uog","miroc5","rcp26",2042,58.9509900990099,30.25
"simstrat-uog","miroc5","rcp60",2042,58.6870242214533,30.25
"simstrat-uog","miroc5","rcp85",2042,59.2742437337943,30.25
"albm","gfdl-esm2m","rcp26",2043,58.7325187625847,30.25
"albm","gfdl-esm2m","rcp60",2043,58.9604563782991,30.25
"albm","gfdl-esm2m","rcp85",2043,59.2624505573535,30.25
"albm","hadgem2-es","rcp26",2043,59.4091236927515,30.25
"albm","hadgem2-es","rcp60",2043,59.2844722920822,30.25
"albm","hadgem2-es","rcp85",2043,59.4466512290702,30.25
"albm","ipsl-cm5a-lr","rcp26",2043,59.12486481615,30.25
"albm","ipsl-cm5a-lr","rcp60",2043,59.455081100457,30.25
"albm","ipsl-cm5a-lr","rcp85",2043,59.3208576264811,30.25
"albm","miroc5","rcp26",2043,59.4769369448597,30.25
"albm","miroc5","rcp60",2043,59.1564381863266,30.25
"albm","miroc5","rcp85",2043,59.8118250539957,30.25
"clm45","gfdl-esm2m","rcp26",2043,56.9292008196721,30.25
"clm45","gfdl-esm2m","rcp60",2043,57.022131147541,30.25
"clm45","gfdl-esm2m","rcp85",2043,56.5281599753568,30.25
"clm45","hadgem2-es","rcp26",2043,57.7542640858566,30.25
"clm45","hadgem2-es","rcp60",2043,57.7841055341055,30.25
"clm45","hadgem2-es","rcp85",2043,57.6954606077927,30.25
"clm45","ipsl-cm5a-lr","rcp26",2043,57.2259682224429,30.25
"clm45","ipsl-cm5a-lr","rcp60",2043,57.9709345620404,30.25
"clm45","ipsl-cm5a-lr","rcp85",2043,57.6359063602556,30.25
"clm45","miroc5","rcp26",2043,58.0099104561142,30.25
"clm45","miroc5","rcp60",2043,56.9166333066453,30.25
"clm45","miroc5","rcp85",2043,57.9904156386411,30.25
"lake","gfdl-esm2m","rcp26",2043,57.5969269190727,30.2499923706055
"lake","gfdl-esm2m","rcp60",2043,57.6560586039698,30.2499923706055
"lake","gfdl-esm2m","rcp85",2043,48.0920976337634,36.2499923706055
"lake","hadgem2-es","rcp26",2043,58.5620777470116,30.2499923706055
"lake","hadgem2-es","rcp60",2043,58.552725641105,30.2499923706055
"lake","hadgem2-es","rcp85",2043,58.3198395492889,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2043,58.4344238005713,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2043,58.6345534770125,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2043,58.2611158411283,30.2499923706055
"lake","miroc5","rcp26",2043,58.8056004212527,30.2499923706055
"lake","miroc5","rcp60",2043,58.2274976805109,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2043,58.5478161965423,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2043,58.6665599853694,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2043,58.8205802968961,30.25
"simstrat-uog","hadgem2-es","rcp26",2043,59.1464295206875,30.25
"simstrat-uog","hadgem2-es","rcp60",2043,59.0465579244798,30.25
"simstrat-uog","hadgem2-es","rcp85",2043,59.0871645835154,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2043,58.9253373579545,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2043,59.2175938073996,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2043,59.1442796414379,30.25
"simstrat-uog","miroc5","rcp26",2043,59.2895148669797,30.25
"simstrat-uog","miroc5","rcp60",2043,58.7941022509161,30.25
"simstrat-uog","miroc5","rcp85",2043,59.5983160965261,30.25
"albm","gfdl-esm2m","rcp26",2044,58.213307567516,30.25
"albm","gfdl-esm2m","rcp60",2044,59.4909013681481,30.25
"albm","gfdl-esm2m","rcp85",2044,58.9235141424991,30.25
"albm","hadgem2-es","rcp26",2044,59.8761057952699,30.25
"albm","hadgem2-es","rcp60",2044,59.5180526129944,30.25
"albm","hadgem2-es","rcp85",2044,59.7448608895977,30.25
"albm","ipsl-cm5a-lr","rcp26",2044,58.825118010167,30.25
"albm","ipsl-cm5a-lr","rcp60",2044,58.8283992723965,30.25
"albm","ipsl-cm5a-lr","rcp85",2044,59.3942944135557,30.25
"albm","miroc5","rcp26",2044,59.4776469042823,30.25
"albm","miroc5","rcp60",2044,59.2241821396994,30.25
"albm","miroc5","rcp85",2044,59.4868374401702,30.25
"clm45","gfdl-esm2m","rcp26",2044,56.3605161704862,30.25
"clm45","gfdl-esm2m","rcp60",2044,57.4434744440109,30.25
"clm45","gfdl-esm2m","rcp85",2044,56.9467229798494,30.25
"clm45","hadgem2-es","rcp26",2044,57.9487235277052,30.25
"clm45","hadgem2-es","rcp60",2044,57.7964033850494,30.25
"clm45","hadgem2-es","rcp85",2044,58.2588267745495,30.25
"clm45","ipsl-cm5a-lr","rcp26",2044,56.5882888034099,30.25
"clm45","ipsl-cm5a-lr","rcp60",2044,57.1318118188181,30.25
"clm45","ipsl-cm5a-lr","rcp85",2044,58.0231817753042,30.25
"clm45","miroc5","rcp26",2044,57.639630830869,30.25
"clm45","miroc5","rcp60",2044,57.0557546794106,30.25
"clm45","miroc5","rcp85",2044,57.5284965206312,30.25
"lake","gfdl-esm2m","rcp26",2044,57.1757810642324,30.2499923706055
"lake","gfdl-esm2m","rcp60",2044,58.4804680018445,30.2499923706055
"lake","gfdl-esm2m","rcp85",2044,49.5474607250358,33.7499923706055
"lake","hadgem2-es","rcp26",2044,58.7378033407324,30.2499923706055
"lake","hadgem2-es","rcp60",2044,58.5508747520658,30.2499923706055
"lake","hadgem2-es","rcp85",2044,59.0492796671479,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2044,57.8028007958813,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2044,58.1831973754178,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2044,58.6973887061889,30.2499923706055
"lake","miroc5","rcp26",2044,58.3426159672176,30.2499923706055
"lake","miroc5","rcp60",2044,58.2582242604478,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2044,57.9552420108391,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2044,59.1576691995052,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2044,58.6852977722553,30.25
"simstrat-uog","hadgem2-es","rcp26",2044,59.6345116028063,30.25
"simstrat-uog","hadgem2-es","rcp60",2044,59.2041971438523,30.25
"simstrat-uog","hadgem2-es","rcp85",2044,59.4965848777517,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2044,58.366813516214,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2044,58.5868318064574,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2044,59.2676690747672,30.25
"simstrat-uog","miroc5","rcp26",2044,59.1811291165708,30.25
"simstrat-uog","miroc5","rcp60",2044,58.9872829057569,30.25
"simstrat-uog","miroc5","rcp85",2044,59.1104886193866,30.25
"albm","gfdl-esm2m","rcp26",2045,58.8337576821773,30.25
"albm","gfdl-esm2m","rcp60",2045,59.1822648266224,30.25
"albm","gfdl-esm2m","rcp85",2045,59.0757657173563,30.25
"albm","hadgem2-es","rcp26",2045,59.649590528752,30.25
"albm","hadgem2-es","rcp60",2045,59.7372508529359,30.25
"albm","hadgem2-es","rcp85",2045,59.3952315349747,30.25
"albm","ipsl-cm5a-lr","rcp26",2045,59.3109383426209,30.25
"albm","ipsl-cm5a-lr","rcp60",2045,59.3502799349828,30.25
"albm","ipsl-cm5a-lr","rcp85",2045,59.0121790801052,30.25
"albm","miroc5","rcp26",2045,59.3790859972985,30.25
"albm","miroc5","rcp60",2045,59.1194124879248,30.25
"albm","miroc5","rcp85",2045,59.5162703379224,30.25
"clm45","gfdl-esm2m","rcp26",2045,56.3290219330465,30.25
"clm45","gfdl-esm2m","rcp60",2045,57.0778745299822,30.25
"clm45","gfdl-esm2m","rcp85",2045,56.9482389811959,30.25
"clm45","hadgem2-es","rcp26",2045,57.9117450943037,30.25
"clm45","hadgem2-es","rcp60",2045,58.2245062011943,30.25
"clm45","hadgem2-es","rcp85",2045,57.3559363887791,30.25
"clm45","ipsl-cm5a-lr","rcp26",2045,57.4367824551074,30.25
"clm45","ipsl-cm5a-lr","rcp60",2045,57.2383986117997,30.25
"clm45","ipsl-cm5a-lr","rcp85",2045,57.7301699716714,30.25
"clm45","miroc5","rcp26",2045,57.5349561830574,30.25
"clm45","miroc5","rcp60",2045,57.5497903563941,30.25
"clm45","miroc5","rcp85",2045,58.2590993500464,30.25
"lake","gfdl-esm2m","rcp26",2045,57.5601170130248,30.2499923706055
"lake","gfdl-esm2m","rcp60",2045,58.206211521642,30.2499923706055
"lake","gfdl-esm2m","rcp85",2045,47.5914557852396,33.7499923706055
"lake","hadgem2-es","rcp26",2045,58.855941048677,30.2499923706055
"lake","hadgem2-es","rcp60",2045,58.8546114182245,30.2499923706055
"lake","hadgem2-es","rcp85",2045,58.6011049999242,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2045,57.9475073221419,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2045,58.1846610155115,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2045,58.150392526764,30.2499923706055
"lake","miroc5","rcp26",2045,58.2593303152695,30.2499923706055
"lake","miroc5","rcp60",2045,58.5858932413355,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2045,58.5434676920357,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2045,58.9822404371585,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2045,58.6999554367201,30.25
"simstrat-uog","hadgem2-es","rcp26",2045,59.3878021978022,30.25
"simstrat-uog","hadgem2-es","rcp60",2045,59.4250198535251,30.25
"simstrat-uog","hadgem2-es","rcp85",2045,59.0604895104895,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2045,58.9837493266296,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2045,59.174309490085,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2045,58.857086197779,30.25
"simstrat-uog","miroc5","rcp26",2045,59.0838193708024,30.25
"simstrat-uog","miroc5","rcp60",2045,58.9533071410068,30.25
"simstrat-uog","miroc5","rcp85",2045,59.3909703266708,30.25
"albm","gfdl-esm2m","rcp26",2046,58.8876934776774,30.25
"albm","gfdl-esm2m","rcp60",2046,58.9161788185205,30.25
"albm","gfdl-esm2m","rcp85",2046,59.1408274713069,30.25
"albm","hadgem2-es","rcp26",2046,59.2437082013376,30.25
"albm","hadgem2-es","rcp60",2046,59.2875717278441,30.25
"albm","hadgem2-es","rcp85",2046,59.5506429452175,30.25
"albm","ipsl-cm5a-lr","rcp26",2046,58.8637131379531,30.25
"albm","ipsl-cm5a-lr","rcp60",2046,59.213422277937,30.25
"albm","ipsl-cm5a-lr","rcp85",2046,59.2997605109101,30.25
"albm","miroc5","rcp26",2046,59.3756998133831,30.25
"albm","miroc5","rcp60",2046,59.0050785917823,30.25
"albm","miroc5","rcp85",2046,59.3632606401688,30.25
"clm45","gfdl-esm2m","rcp26",2046,56.2359773521008,30.25
"clm45","gfdl-esm2m","rcp60",2046,56.7432671863926,30.25
"clm45","gfdl-esm2m","rcp85",2046,57.1532796841786,30.25
"clm45","hadgem2-es","rcp26",2046,57.8155425359627,30.25
"clm45","hadgem2-es","rcp60",2046,57.4865794573643,30.25
"clm45","hadgem2-es","rcp85",2046,58.3752501364381,30.25
"clm45","ipsl-cm5a-lr","rcp26",2046,57.3527437820766,30.25
"clm45","ipsl-cm5a-lr","rcp60",2046,58.1542113955409,30.25
"clm45","ipsl-cm5a-lr","rcp85",2046,57.6145994582043,30.25
"clm45","miroc5","rcp26",2046,57.9054999054999,30.25
"clm45","miroc5","rcp60",2046,56.9939694656489,30.25
"clm45","miroc5","rcp85",2046,57.6118978805395,30.25
"lake","gfdl-esm2m","rcp26",2046,57.4475344276217,30.2499923706055
"lake","gfdl-esm2m","rcp60",2046,57.1251766975488,30.2499923706055
"lake","gfdl-esm2m","rcp85",2046,47.6583257039388,36.2499923706055
"lake","hadgem2-es","rcp26",2046,58.3538231142779,30.2499923706055
"lake","hadgem2-es","rcp60",2046,58.4556152499075,30.2499923706055
"lake","hadgem2-es","rcp85",2046,58.9229730035767,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2046,58.3775496441041,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2046,58.6535178589332,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2046,58.4730011349318,30.2499923706055
"lake","miroc5","rcp26",2046,58.5953746750923,30.2499923706055
"lake","miroc5","rcp60",2046,58.3538063518841,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2046,58.1498107937652,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2046,58.3268505210205,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2046,58.8642500462364,30.25
"simstrat-uog","hadgem2-es","rcp26",2046,59.0814792282288,30.25
"simstrat-uog","hadgem2-es","rcp60",2046,58.9107126948775,30.25
"simstrat-uog","hadgem2-es","rcp85",2046,59.3280654658815,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2046,58.3969951272334,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2046,59.0816197612617,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2046,59.1164919178681,30.25
"simstrat-uog","miroc5","rcp26",2046,59.0979789103691,30.25
"simstrat-uog","miroc5","rcp60",2046,58.6562101620834,30.25
"simstrat-uog","miroc5","rcp85",2046,59.1002981076644,30.25
"albm","gfdl-esm2m","rcp26",2047,58.8029195443538,30.25
"albm","gfdl-esm2m","rcp60",2047,58.9025111753879,30.25
"albm","gfdl-esm2m","rcp85",2047,59.1373462214411,30.25
"albm","hadgem2-es","rcp26",2047,59.205716731237,30.25
"albm","hadgem2-es","rcp60",2047,59.2880458853751,30.25
"albm","hadgem2-es","rcp85",2047,59.4756327409801,30.25
"albm","ipsl-cm5a-lr","rcp26",2047,59.0522659832749,30.25
"albm","ipsl-cm5a-lr","rcp60",2047,59.0056302215765,30.25
"albm","ipsl-cm5a-lr","rcp85",2047,59.353486912872,30.25
"albm","miroc5","rcp26",2047,59.3458916238711,30.25
"albm","miroc5","rcp60",2047,58.9871124810149,30.25
"albm","miroc5","rcp85",2047,59.6295957563563,30.25
"clm45","gfdl-esm2m","rcp26",2047,56.5945542515956,30.25
"clm45","gfdl-esm2m","rcp60",2047,56.9140440597954,30.25
"clm45","gfdl-esm2m","rcp85",2047,57.2204419081065,30.25
"clm45","hadgem2-es","rcp26",2047,58.0079387716296,30.25
"clm45","hadgem2-es","rcp60",2047,57.5924821002387,30.25
"clm45","hadgem2-es","rcp85",2047,57.9769645179268,30.25
"clm45","ipsl-cm5a-lr","rcp26",2047,58.173632183908,30.25
"clm45","ipsl-cm5a-lr","rcp60",2047,57.4360943630969,30.25
"clm45","ipsl-cm5a-lr","rcp85",2047,58.2067730004623,30.25
"clm45","miroc5","rcp26",2047,57.2957525934625,30.25
"clm45","miroc5","rcp60",2047,56.649481865285,30.25
"clm45","miroc5","rcp85",2047,57.4977182539683,30.25
"lake","gfdl-esm2m","rcp26",2047,57.0743353858199,30.2499923706055
"lake","gfdl-esm2m","rcp60",2047,58.141992752905,30.2499923706055
"lake","gfdl-esm2m","rcp85",2047,49.2499923706055,42.7499923706055
"lake","hadgem2-es","rcp26",2047,58.7170037657984,30.2499923706055
"lake","hadgem2-es","rcp60",2047,58.4084244229988,30.2499923706055
"lake","hadgem2-es","rcp85",2047,58.7634122840254,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2047,58.2992141604887,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2047,57.802670590377,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2047,58.8910399083225,30.2499923706055
"lake","miroc5","rcp26",2047,58.3509341010351,30.2499923706055
"lake","miroc5","rcp60",2047,57.6098990096096,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2047,58.3421076559374,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2047,58.5458701548692,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2047,58.6619690088165,30.25
"simstrat-uog","hadgem2-es","rcp26",2047,59.0653560042508,30.25
"simstrat-uog","hadgem2-es","rcp60",2047,59.1083210348121,30.25
"simstrat-uog","hadgem2-es","rcp85",2047,59.259238891333,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2047,58.9060790541733,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2047,58.6435016445906,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2047,59.1842326404246,30.25
"simstrat-uog","miroc5","rcp26",2047,58.965922158337,30.25
"simstrat-uog","miroc5","rcp60",2047,58.3122587759603,30.25
"simstrat-uog","miroc5","rcp85",2047,59.4900107028184,30.25
"albm","gfdl-esm2m","rcp26",2048,58.8907614076141,30.25
"albm","gfdl-esm2m","rcp60",2048,58.7035327816677,30.25
"albm","gfdl-esm2m","rcp85",2048,59.0009482226339,30.25
"albm","hadgem2-es","rcp26",2048,59.4111928533894,30.25
"albm","hadgem2-es","rcp60",2048,59.4124528822286,30.25
"albm","hadgem2-es","rcp85",2048,59.4625065547981,30.25
"albm","ipsl-cm5a-lr","rcp26",2048,59.2230679156909,30.25
"albm","ipsl-cm5a-lr","rcp60",2048,58.9574014192042,30.25
"albm","ipsl-cm5a-lr","rcp85",2048,59.0319728197282,30.25
"albm","miroc5","rcp26",2048,59.3450598802395,30.25
"albm","miroc5","rcp60",2048,59.2758644037194,30.25
"albm","miroc5","rcp85",2048,59.4633471334713,30.25
"clm45","gfdl-esm2m","rcp26",2048,57.0445474702681,30.25
"clm45","gfdl-esm2m","rcp60",2048,56.229695703418,30.25
"clm45","gfdl-esm2m","rcp85",2048,56.9439620355412,30.25
"clm45","hadgem2-es","rcp26",2048,57.7560212402807,30.25
"clm45","hadgem2-es","rcp60",2048,57.9090649400114,30.25
"clm45","hadgem2-es","rcp85",2048,58.3940886699507,30.25
"clm45","ipsl-cm5a-lr","rcp26",2048,57.5817748091603,30.25
"clm45","ipsl-cm5a-lr","rcp60",2048,57.8964651206459,30.25
"clm45","ipsl-cm5a-lr","rcp85",2048,57.8819326941154,30.25
"clm45","miroc5","rcp26",2048,57.1486312239635,30.25
"clm45","miroc5","rcp60",2048,57.9162469688491,30.25
"clm45","miroc5","rcp85",2048,58.0984518511505,30.25
"lake","gfdl-esm2m","rcp26",2048,57.3361681223853,30.2499923706055
"lake","gfdl-esm2m","rcp60",2048,56.9120694752475,30.2499923706055
"lake","gfdl-esm2m","rcp85",2048,47.3177007039388,33.7499923706055
"lake","hadgem2-es","rcp26",2048,58.2265925082517,30.2499923706055
"lake","hadgem2-es","rcp60",2048,58.5564070896507,30.2499923706055
"lake","hadgem2-es","rcp85",2048,58.6820710866926,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2048,58.0482642377613,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2048,58.2734911932114,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2048,58.5143521352454,30.2499923706055
"lake","miroc5","rcp26",2048,58.5813981910624,30.2499923706055
"lake","miroc5","rcp60",2048,58.3261171051102,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2048,58.6076188760807,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2048,58.0114704776232,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2048,58.472556593604,30.25
"simstrat-uog","hadgem2-es","rcp26",2048,59.08011683254,30.25
"simstrat-uog","hadgem2-es","rcp60",2048,59.2490094552004,30.25
"simstrat-uog","hadgem2-es","rcp85",2048,59.2077695423597,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2048,58.8968419226098,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2048,58.851610631931,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2048,58.7384656178186,30.25
"simstrat-uog","miroc5","rcp26",2048,59.1767356619232,30.25
"simstrat-uog","miroc5","rcp60",2048,59.0455852428559,30.25
"simstrat-uog","miroc5","rcp85",2048,59.2731534466062,30.25
"albm","gfdl-esm2m","rcp26",2049,58.8198500394633,30.25
"albm","gfdl-esm2m","rcp60",2049,58.4389929742389,30.25
"albm","gfdl-esm2m","rcp85",2049,58.9415569468741,30.25
"albm","hadgem2-es","rcp26",2049,59.0999494159845,30.25
"albm","hadgem2-es","rcp60",2049,59.5990499023264,30.25
"albm","hadgem2-es","rcp85",2049,59.9562258557183,30.25
"albm","ipsl-cm5a-lr","rcp26",2049,58.8145963294458,30.25
"albm","ipsl-cm5a-lr","rcp60",2049,59.2959509856153,30.25
"albm","ipsl-cm5a-lr","rcp85",2049,59.1666197183099,30.25
"albm","miroc5","rcp26",2049,59.4688305340798,30.25
"albm","miroc5","rcp60",2049,59.3320232702727,30.25
"albm","miroc5","rcp85",2049,59.4755119227019,30.25
"clm45","gfdl-esm2m","rcp26",2049,57.2182754618435,30.25
"clm45","gfdl-esm2m","rcp60",2049,56.3584900704003,30.25
"clm45","gfdl-esm2m","rcp85",2049,56.9924908050674,30.25
"clm45","hadgem2-es","rcp26",2049,57.4945352500985,30.25
"clm45","hadgem2-es","rcp60",2049,58.2188687112017,30.25
"clm45","hadgem2-es","rcp85",2049,58.5272802047158,30.25
"clm45","ipsl-cm5a-lr","rcp26",2049,56.9612795452279,30.25
"clm45","ipsl-cm5a-lr","rcp60",2049,57.2433061699651,30.25
"clm45","ipsl-cm5a-lr","rcp85",2049,58.0292275574113,30.25
